caseid,task,start_timestamp,end_timestamp,resource
130,Cancelar curso,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
130,End,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
131,Start,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
131,Traer informacion estudiante - banner,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
131,Radicar Solicitud Homologacion,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
131,Validar solicitud,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
131,Cancelar Solicitud,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
131,Notificacion estudiante cancelacion soli,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
131,End,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
132,Start,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
132,Traer informacion estudiante - banner,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
132,Radicar Solicitud Homologacion,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
132,Cancelar Solicitud,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
132,Notificacion estudiante cancelacion soli,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
132,End,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
133,Start,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
133,Notificacion estudiante cancelacion soli,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
133,End,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
134,Start,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
134,Traer informacion estudiante - banner,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
134,Radicar Solicitud Homologacion,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
134,Cancelar Solicitud,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
134,Validar solicitud,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
134,Recepcion de documentos,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
134,End,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
135,Start,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
135,Traer informacion estudiante - banner,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
135,Radicar Solicitud Homologacion,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
135,Notificacion estudiante cancelacion soli,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
135,End,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
136,Start,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
136,Traer informacion estudiante - banner,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
136,Radicar Solicitud Homologacion,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
136,Notificacion estudiante cancelacion soli,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
136,End,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
137,Start,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
137,Traer informacion estudiante - banner,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
137,Radicar Solicitud Homologacion,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
137,Validar solicitud,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
137,Revisar curso,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
137,Evaluacion curso,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
137,Validacion final,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
137,Visto Bueno Cierre Proceso,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
137,End,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
138,Start,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
138,Traer informacion estudiante - banner,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
138,Radicar Solicitud Homologacion,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
138,Cancelar Solicitud,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
138,Notificacion estudiante cancelacion soli,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
138,Cancelar Solicitud,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
138,Notificacion estudiante cancelacion soli,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
138,End,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
139,Start,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
139,Traer informacion estudiante - banner,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
139,Radicar Solicitud Homologacion,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
139,Validar solicitud,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
139,Revisar curso,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
139,Evaluacion curso,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
139,Validacion final,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
139,Visto Bueno Cierre Proceso,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
139,Transferir Creditos,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
139,Transferir creditos homologables,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
139,Transferir creditos homologables,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
139,Validacion final,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
139,Transferir Creditos,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
139,Transferir creditos homologables,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
139,End,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
140,Start,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
140,Traer informacion estudiante - banner,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
140,Radicar Solicitud Homologacion,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
140,End,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
141,Start,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
141,Traer informacion estudiante - banner,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
141,Radicar Solicitud Homologacion,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
141,Validar solicitud,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
141,Homologacion por grupo de cursos,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
141,End,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
142,Start,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
142,Traer informacion estudiante - banner,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
142,Radicar Solicitud Homologacion,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
142,Radicar Solicitud Homologacion,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
142,Validar solicitud,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
142,Homologacion por grupo de cursos,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
142,Revisar curso,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
142,Evaluacion curso,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
142,Validacion final,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
142,Visto Bueno Cierre Proceso,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
142,End,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
143,Start,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
143,Traer informacion estudiante - banner,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
143,Radicar Solicitud Homologacion,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
143,Validar solicitud,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
143,Cancelar Solicitud,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
143,Notificacion estudiante cancelacion soli,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
143,End,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
144,Start,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
144,Traer informacion estudiante - banner,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
144,Radicar Solicitud Homologacion,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
144,Cancelar Solicitud,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
144,Notificacion estudiante cancelacion soli,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
144,Traer informacion estudiante - banner,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
144,Radicar Solicitud Homologacion,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
144,Validar solicitud,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
144,Homologacion por grupo de cursos,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
144,End,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
145,Start,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
145,Traer informacion estudiante - banner,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
145,Radicar Solicitud Homologacion,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
145,Cancelar Solicitud,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
145,Revisar curso,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
145,Evaluacion curso,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
145,Validacion final,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
145,Visto Bueno Cierre Proceso,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
145,Transferir Creditos,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
145,End,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
146,Start,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
146,Traer informacion estudiante - banner,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
146,Radicar Solicitud Homologacion,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
146,Validar solicitud,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
146,Traer informacion estudiante - banner,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
146,Radicar Solicitud Homologacion,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
146,Cancelar Solicitud,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
146,Notificacion estudiante cancelacion soli,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
146,End,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
147,Start,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
147,Traer informacion estudiante - banner,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
147,Radicar Solicitud Homologacion,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
147,Radicar Solicitud Homologacion,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
147,Validar solicitud,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
147,Notificacion estudiante cancelacion soli,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
147,End,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
148,Start,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
148,Traer informacion estudiante - banner,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
148,Radicar Solicitud Homologacion,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
148,Validar solicitud,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
148,Cancelar Solicitud,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
148,Validar solicitud,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
148,Homologacion por grupo de cursos,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
148,End,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
149,Start,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
149,Traer informacion estudiante - banner,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
149,Radicar Solicitud Homologacion,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
149,Validar solicitud,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
149,Homologacion por grupo de cursos,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
149,Revisar curso,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
149,Evaluacion curso,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
149,Validar solicitud / pre-homologacion,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
149,End,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
150,Start,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
150,Traer informacion estudiante - banner,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
150,Radicar Solicitud Homologacion,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
150,Cancelar Solicitud,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
150,Notificacion estudiante cancelacion soli,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
150,End,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
151,Start,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
151,Traer informacion estudiante - banner,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
151,Radicar Solicitud Homologacion,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
151,Cancelar Solicitud,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
151,Notificacion estudiante cancelacion soli,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
151,End,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
152,Start,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
152,Traer informacion estudiante - banner,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
152,Radicar Solicitud Homologacion,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
152,Validar solicitud,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
152,Homologacion por grupo de cursos,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
152,End,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
153,Start,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
153,Cancelar Solicitud,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
153,Notificacion estudiante cancelacion soli,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
153,End,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
154,Start,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
154,Traer informacion estudiante - banner,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
154,Radicar Solicitud Homologacion,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
154,Validar solicitud,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
154,Homologacion por grupo de cursos,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
154,Revisar curso,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
154,Evaluacion curso,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
154,End,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
155,Start,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
155,Traer informacion estudiante - banner,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
155,Radicar Solicitud Homologacion,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
155,Cancelar Solicitud,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
155,Notificacion estudiante cancelacion soli,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
155,End,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
156,Start,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
156,Traer informacion estudiante - banner,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
156,Radicar Solicitud Homologacion,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
156,Validar solicitud,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
156,Homologacion por grupo de cursos,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
156,Revisar curso,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
156,Evaluacion curso,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
156,Validacion final,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
156,Visto Bueno Cierre Proceso,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
156,End,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
157,Start,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
157,Traer informacion estudiante - banner,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
157,Radicar Solicitud Homologacion,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
157,Validar solicitud,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
157,Homologacion por grupo de cursos,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
157,Revisar curso,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
157,Evaluacion curso,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
157,Validacion final,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
157,Visto Bueno Cierre Proceso,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
157,Transferir Creditos,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
157,Transferir creditos homologables,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
157,End,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
158,Start,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
158,Traer informacion estudiante - banner,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
158,Radicar Solicitud Homologacion,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
158,Revisar curso,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
158,Revisar curso,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
158,Homologacion por grupo de cursos,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
158,End,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
159,Start,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
159,Cancelar Solicitud,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
159,Notificacion estudiante cancelacion soli,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
159,End,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
160,Start,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
160,Traer informacion estudiante - banner,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
160,Radicar Solicitud Homologacion,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
160,Cancelar Solicitud,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
160,Notificacion estudiante cancelacion soli,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
160,End,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
161,Start,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
161,Traer informacion estudiante - banner,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
161,Radicar Solicitud Homologacion,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
161,Validar solicitud,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
161,Homologacion por grupo de cursos,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
161,End,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
162,Start,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
162,Traer informacion estudiante - banner,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
162,Radicar Solicitud Homologacion,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
162,Cancelar Solicitud,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
162,Notificacion estudiante cancelacion soli,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
162,End,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
163,Start,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
163,Traer informacion estudiante - banner,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
163,Radicar Solicitud Homologacion,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
163,Cancelar Solicitud,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
163,Notificacion estudiante cancelacion soli,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
163,End,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
164,Start,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
164,Traer informacion estudiante - banner,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
164,Radicar Solicitud Homologacion,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
164,Validar solicitud,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
164,Notificacion estudiante cancelacion soli,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
164,End,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
165,Start,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
165,Traer informacion estudiante - banner,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
165,Radicar Solicitud Homologacion,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
165,Validar solicitud,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
165,Homologacion por grupo de cursos,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
165,End,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
166,Start,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
166,Traer informacion estudiante - banner,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
166,Radicar Solicitud Homologacion,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
166,Validar solicitud,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
166,Homologacion por grupo de cursos,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
166,Evaluacion curso,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
166,Visto Bueno Cierre Proceso,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
166,End,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
167,Start,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
167,Traer informacion estudiante - banner,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
167,Radicar Solicitud Homologacion,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
167,Validar solicitud,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
167,Revisar curso,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
167,Evaluacion curso,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
167,End,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
168,Start,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
168,Traer informacion estudiante - banner,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
168,Radicar Solicitud Homologacion,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
168,Cancelar Solicitud,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
168,Notificacion estudiante cancelacion soli,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
168,End,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
169,Start,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
169,Traer informacion estudiante - banner,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
169,Radicar Solicitud Homologacion,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
169,Cancelar Solicitud,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
169,Notificacion estudiante cancelacion soli,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
169,Traer informacion estudiante - banner,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
169,Radicar Solicitud Homologacion,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
169,Validar solicitud,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
169,Cancelar Solicitud,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
169,Notificacion estudiante cancelacion soli,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
169,End,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
170,Start,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
170,Traer informacion estudiante - banner,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
170,Radicar Solicitud Homologacion,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
170,Cancelar Solicitud,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
170,Notificacion estudiante cancelacion soli,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
170,End,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
171,Start,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
171,Validar solicitud,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
171,Traer informacion estudiante - banner,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
171,Radicar Solicitud Homologacion,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
171,Cancelar Solicitud,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
171,Notificacion estudiante cancelacion soli,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
171,End,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
172,Start,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
172,Traer informacion estudiante - banner,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
172,Radicar Solicitud Homologacion,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
172,Notificacion estudiante cancelacion soli,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
172,End,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
